CustomerID,Gender,Region,PurchaseAmount,ProductCategory,Churn,CampaignGroup
3526,Male,East,1253.46,Fashion,Yes,A
3527,Male,East,979.9,Fashion,Yes,B
3528,Female,East,749.0,Grocery,Yes,B
3529,Male,East,1553.23,Grocery,No,A
3530,,South,374.89,Fashion,No,B
3531,Female,North,788.75,Electronics,No,A
3532,Female,North,1513.86,Fashion,,B
3533,Male,North,1157.76,Fashion,No,A
3534,Male,East,976.07,Fashion,No,B
3535,Female,West,1125.5,,Yes,A
3536,Female,East,1089.71,Fashion,Yes,A
3537,Female,West,241.67,Electronics,Yes,B
3538,Male,South,825.37,Fashion,Yes,B
3539,Female,South,1808.26,Grocery,No,
3540,Female,South,670.34,Grocery,No,B
3541,Female,North,840.85,Fashion,No,B
3542,Female,North,729.19,Electronics,No,A
3543,Female,East,956.49,Fashion,,A
3544,Female,,708.44,Fashion,No,A
3545,Male,North,1243.37,,Yes,A
3546,Male,North,1098.66,Grocery,Yes,B
3547,Male,West,1386.77,Grocery,Yes,A
3548,Male,South,474.53,Fashion,Yes,A
3549,Male,West,829.83,Fashion,No,A
3550,Male,East,887.14,Grocery,No,A
3551,Male,West,1227.82,Fashion,Yes,A
3552,Male,South,603.39,,No,B
3553,Female,East,1457.83,Fashion,No,A
3554,Female,South,1593.21,Electronics,Yes,B
3555,Male,East,505.56,Grocery,Yes,B
3556,Female,South,754.56,Electronics,No,B
3557,Female,North,734.03,Electronics,No,B
3558,Male,East,2316.19,Fashion,Yes,B
3559,Male,East,785.05,Grocery,Yes,B
3560,Female,West,1838.81,Fashion,Yes,A
3561,Female,West,366.68,Electronics,Yes,B
3562,Female,East,505.17,Grocery,No,A
3563,Male,North,656.7,Fashion,Yes,A
3564,Male,West,577.16,,Yes,A
3565,Male,East,866.05,Fashion,Yes,B
3566,Male,West,645.61,Grocery,No,A
3567,Male,West,590.33,Electronics,Yes,B
3568,Male,North,1579.24,Grocery,Yes,B
3569,Female,West,1611.9,Grocery,No,B
3570,Female,North,1474.65,,No,A
3571,Male,South,1262.0,Electronics,Yes,B
3572,Female,East,1046.37,Fashion,Yes,A
3573,Male,North,751.48,Grocery,No,A
3574,Male,West,523.42,Electronics,,A
3575,Male,North,1181.5,Fashion,Yes,B
3576,Female,North,413.18,,Yes,B
3577,Female,East,503.04,Fashion,Yes,B
3578,Female,East,1576.46,,No,B
3579,Male,West,1950.32,Electronics,No,B
3580,Female,East,1196.65,Grocery,No,A
3581,Male,East,1553.23,Fashion,No,A
3582,Female,South,877.08,Fashion,No,B
3583,Female,North,331.16,,No,B
3584,Male,North,1306.09,Electronics,No,B
3585,Female,East,1284.64,Grocery,No,A
3586,Female,East,1035.83,Grocery,Yes,B
3587,Male,South,878.81,Electronics,No,B
3588,Female,West,1481.11,,No,A
3589,Male,East,507.13,Fashion,No,B
3590,Female,North,613.11,Grocery,Yes,A
3591,Female,North,495.95,Fashion,No,A
3592,Female,West,1042.49,Grocery,No,A
3593,Female,West,456.05,Grocery,No,B
3594,Female,West,657.88,Electronics,Yes,B
3595,Male,North,647.12,Grocery,No,B
3596,Female,,869.7,Electronics,Yes,B
3597,Male,North,256.31,Fashion,No,A
3598,Female,North,1043.6,Electronics,No,B
3599,Male,,1623.65,Electronics,Yes,B
3600,Male,South,1067.75,Electronics,Yes,
3601,Female,East,1770.66,Fashion,No,A
3602,Male,North,1667.0,Fashion,Yes,B
3603,Female,East,1388.87,Fashion,,A
3604,Male,West,1037.34,Electronics,No,B
3605,Male,South,1011.25,Grocery,Yes,B
3606,Female,East,1381.9,Grocery,No,B
3607,Male,North,804.16,Fashion,Yes,A
3608,Male,East,58.74,Grocery,No,A
3609,Female,South,1246.0,Grocery,Yes,A
3610,Male,North,434.47,Grocery,,B
3611,Female,South,518.93,Electronics,No,B
3612,Male,North,1000.11,Electronics,No,B
3613,Male,West,952.44,Grocery,Yes,A
3614,Female,South,293.96,Grocery,Yes,A
3615,Male,South,1082.75,Electronics,No,A
3616,Male,South,1483.07,Fashion,No,A
3617,Male,South,435.83,Grocery,Yes,B
3618,Male,West,1636.24,Grocery,Yes,B
3619,Female,,219.91,Grocery,Yes,
3620,Male,South,2058.66,Electronics,No,A
3621,Female,West,794.37,Fashion,Yes,A
3622,Female,East,1072.81,Electronics,Yes,A
3623,Male,North,53.98,Fashion,Yes,B
3624,Female,East,968.93,Electronics,No,
3625,Male,East,1114.24,Grocery,Yes,A
3626,Female,East,956.92,Fashion,,A
3627,Male,West,718.46,Grocery,Yes,B
3628,Female,South,526.72,Electronics,No,B
3629,Female,West,1565.26,Electronics,No,A
3630,Male,West,1015.4,Electronics,Yes,B
3631,Female,East,1770.38,Fashion,Yes,A
3632,Female,East,736.76,Grocery,No,B
3633,Male,South,782.6,Fashion,No,A
3634,Male,,1407.8,Electronics,No,A
3635,Female,East,188.51,Electronics,Yes,A
3636,Female,North,393.27,Electronics,No,A
3637,Female,South,1548.74,Grocery,,B
3638,Female,East,414.03,Fashion,No,B
3639,Female,North,,Grocery,No,B
3640,Female,North,1934.26,Grocery,No,B
3641,Male,South,303.09,Electronics,Yes,A
3642,Male,South,1092.06,Electronics,Yes,A
3643,Female,South,1034.54,Grocery,No,
3644,Female,South,0.0,Grocery,No,B
3645,Male,North,866.34,Fashion,Yes,A
3646,Male,East,1224.21,Electronics,No,A
3647,Female,East,1177.15,Electronics,No,B
3648,Female,North,1451.76,Electronics,Yes,A
3649,Male,South,806.25,Electronics,Yes,B
3650,Male,East,1356.25,Electronics,No,B
3651,Male,North,655.34,Fashion,Yes,A
3652,Male,North,294.77,Electronics,Yes,A
3653,Male,North,351.14,Electronics,Yes,B
3654,Male,West,268.94,Grocery,Yes,A
3655,Female,West,1504.79,Fashion,No,A
3656,Male,West,242.71,,No,B
3657,Female,East,1137.02,Fashion,No,B
3658,Female,East,867.04,Grocery,No,A
3659,Male,South,948.68,Electronics,,B
3660,Female,East,1681.8,Grocery,Yes,B
3661,Male,North,780.79,Electronics,Yes,A
3662,Female,East,1305.8,Electronics,,A
3663,Male,West,1018.78,,,B
3664,Female,East,923.99,Fashion,Yes,A
3665,Female,South,2149.98,,Yes,A
3666,Male,South,279.33,Fashion,No,B
3667,Male,East,1644.57,Fashion,Yes,B
3668,Female,East,1328.2,Fashion,No,B
3669,Female,West,760.24,Grocery,Yes,B
3670,Male,South,1814.66,Fashion,Yes,A
3671,Female,West,75.94,,No,A
3672,Male,East,739.12,Electronics,,B
3673,Female,West,395.76,Grocery,No,B
3674,Male,East,1206.04,Fashion,Yes,B
3675,Female,East,443.47,Electronics,,A
3676,Male,East,1216.53,Fashion,No,
3677,Male,West,906.78,Fashion,Yes,A
3678,Male,,,Electronics,Yes,A
3679,Male,North,1194.32,Electronics,Yes,A
3680,Female,North,865.69,Fashion,No,A
3681,Male,West,455.68,Fashion,No,B
3682,Female,East,2400.69,Fashion,Yes,A
3683,Male,East,756.42,Electronics,Yes,A
3684,Male,East,0.0,Electronics,Yes,A
3685,Male,North,578.95,,No,B
3686,Male,West,366.36,,Yes,B
3687,Male,West,1413.07,Fashion,Yes,B
3688,Male,South,1160.83,,No,A
3689,Female,South,1199.36,Grocery,No,B
3690,Male,West,814.99,Electronics,Yes,A
3691,Female,North,860.32,Electronics,No,A
3692,Female,West,814.53,,Yes,B
3693,Male,South,959.4,Grocery,No,A
3694,Male,East,1417.67,Grocery,No,A
3695,Female,West,1168.04,Grocery,No,A
3696,Female,East,1250.06,Fashion,No,A
3697,Female,South,1249.78,Electronics,Yes,A
3698,Male,East,1442.22,Electronics,No,B
3699,Female,South,1144.08,Electronics,Yes,A
3700,Female,South,1179.42,Electronics,Yes,B
3701,Female,,1594.4,Fashion,No,B
3702,Female,West,667.48,Electronics,No,B
3703,Male,East,572.13,Electronics,,B
3704,Male,South,407.04,Fashion,Yes,B
3705,Female,North,1091.46,Fashion,No,B
3706,Female,North,,Fashion,Yes,A
3707,Male,East,,Fashion,No,B
3708,Male,West,,Grocery,Yes,A
3709,Male,East,1567.32,,Yes,A
3710,Male,West,664.04,Electronics,Yes,A
3711,Female,North,898.34,Electronics,No,B
3712,Female,South,1561.1,Grocery,Yes,
3713,Male,North,1691.57,Fashion,No,A
3714,Male,South,659.92,Grocery,Yes,B
3715,Male,North,1090.89,Electronics,Yes,B
3716,Male,West,1147.21,Grocery,Yes,A
3717,Female,North,1186.83,,,A
3718,Female,West,868.71,Grocery,Yes,A
3719,Female,South,1640.69,Electronics,Yes,B
3720,Male,,55.15,Grocery,No,A
3721,Female,East,789.43,Grocery,Yes,A
3722,Female,West,1223.97,Grocery,No,A
3723,Female,North,1228.61,Electronics,Yes,B
3724,Male,West,1676.38,Grocery,No,B
3725,Male,West,1599.11,Electronics,Yes,A
3726,Male,North,857.23,Electronics,No,B
3727,Male,North,1649.94,Fashion,No,A
3728,Male,South,642.98,Electronics,No,A
3729,Male,West,1465.44,Grocery,No,B
3730,Male,East,1905.26,Grocery,No,B
3731,Female,East,1607.47,Electronics,Yes,A
3732,Male,North,1052.89,Grocery,Yes,B
3733,Male,North,834.11,,No,B
3734,Female,West,235.7,Electronics,No,B
3735,Female,North,1155.27,Fashion,Yes,B
3736,Female,East,442.39,Fashion,No,B
3737,,West,603.43,Fashion,Yes,B
3738,Female,North,404.63,Electronics,No,B
3739,Female,East,769.8,Fashion,No,B
3740,Male,North,986.02,Electronics,No,B
3741,Male,East,1136.81,,Yes,A
3742,Male,North,699.75,Grocery,No,A
3743,Male,West,1534.64,Fashion,No,A
3744,Male,South,895.9,Fashion,Yes,B
3745,Female,South,,Fashion,No,A
3746,Female,East,1113.15,Fashion,,A
3747,Female,North,1981.78,Fashion,Yes,A
3748,Male,West,1167.58,Fashion,Yes,A
3749,Female,South,818.57,Electronics,Yes,B
3750,Female,East,236.27,Electronics,No,A
3751,Male,North,890.29,Fashion,No,A
3752,Female,East,1117.46,Grocery,No,B
3753,Male,North,806.21,Electronics,Yes,B
3754,Male,South,167.31,Electronics,No,A
3755,Female,South,574.72,Electronics,No,A
3756,Male,West,1727.27,,No,B
3757,Male,South,1717.0,Grocery,Yes,A
3758,Female,West,556.68,Fashion,No,B
3759,Female,West,,,No,A
3760,Male,North,410.71,Fashion,Yes,A
3761,Male,East,1702.16,,No,A
3762,Male,North,1122.62,Electronics,,A
3763,Female,South,1474.82,Electronics,Yes,B
3764,Male,East,142.45,Grocery,,
3765,Male,East,,Fashion,Yes,B
3766,Female,East,996.16,Grocery,No,B
3767,Female,South,1425.96,Fashion,Yes,B
3768,Male,South,1457.43,Grocery,Yes,B
3769,Female,North,1032.89,Electronics,No,B
3770,Female,East,699.59,Electronics,No,A
3771,Male,East,1389.85,,No,A
3772,Male,East,969.92,Grocery,No,B
3773,Female,South,563.61,,No,B
3774,Male,South,,Grocery,No,B
3775,Female,South,261.42,Grocery,No,B
3776,Male,North,,Fashion,Yes,A
3777,Male,South,1551.35,Electronics,Yes,B
3778,Male,West,1088.91,Electronics,Yes,
3779,Male,West,735.12,Electronics,No,A
3780,Male,East,1402.43,Grocery,Yes,B
3781,Male,South,583.76,Electronics,Yes,B
3782,Female,North,1047.68,,Yes,B
3783,,West,910.18,Fashion,No,B
3784,Female,North,1389.57,Grocery,Yes,A
3785,Female,West,211.39,Electronics,Yes,A
3786,Male,East,574.9,Electronics,No,B
3787,Female,South,180.88,,No,A
3788,Male,West,870.2,Electronics,Yes,B
3789,Female,North,1605.71,Electronics,No,A
3790,,East,747.28,Electronics,Yes,B
3791,Female,East,744.66,Electronics,No,A
3792,,North,1435.86,Electronics,Yes,A
3793,Female,South,1534.27,Grocery,,B
3794,Male,East,955.71,Fashion,,B
3795,Male,West,1342.36,Fashion,No,B
3796,Female,North,461.52,Electronics,Yes,B
3797,Male,West,1688.99,Grocery,No,A
3798,Female,North,2074.35,Grocery,Yes,A
3799,,North,,Electronics,No,A
3800,Male,South,0.0,Fashion,No,B
3801,Female,North,720.88,Electronics,,A
3802,Female,North,1306.41,Grocery,No,B
3803,Female,,789.26,Grocery,No,A
3804,Female,South,1636.1,,No,A
3805,Female,North,1294.08,Electronics,Yes,B
3806,Female,North,646.76,Fashion,No,B
3807,Female,East,1016.13,Electronics,No,A
3808,Male,West,553.08,Fashion,No,A
3809,Male,South,908.71,Fashion,No,A
3810,Female,North,722.7,Electronics,No,A
3811,Male,North,1587.38,Grocery,No,B
3812,Female,North,2058.01,Fashion,No,A
3813,Female,North,,Grocery,Yes,A
3814,Male,South,38.39,Electronics,No,B
3815,Female,North,877.41,,No,B
3816,Female,East,240.79,,Yes,A
3817,Female,South,1023.11,,Yes,A
3818,Male,West,1374.47,Grocery,,A
3819,Male,West,1747.07,Grocery,Yes,A
3820,Male,East,1100.7,Fashion,No,B
3821,Female,South,903.42,Electronics,No,B
3822,Male,South,10.81,Grocery,No,A
3823,Female,South,1013.09,Grocery,No,B
3824,Male,West,1035.64,,No,A
3825,Male,South,1319.48,Fashion,No,A
3826,Female,West,645.76,Electronics,Yes,B
3827,Female,West,782.47,Grocery,,A
3828,Male,South,261.0,,No,A
3829,Male,East,0.0,Electronics,No,B
3830,Male,North,445.75,Fashion,No,A
3831,Male,North,214.84,Fashion,Yes,A
3832,Female,South,1168.36,Electronics,,B
3833,Male,North,740.93,Electronics,No,B
3834,Male,West,730.88,Fashion,Yes,B
3835,Male,North,507.79,Grocery,,A
3836,Female,South,0.0,Electronics,No,A
3837,,East,1754.16,Fashion,No,A
3838,Male,East,499.86,Grocery,No,B
3839,Female,South,793.79,,Yes,A
3840,Male,West,272.55,,No,B
3841,Male,East,1485.97,Fashion,Yes,A
3842,Female,South,,,No,A
3843,Female,North,586.82,Electronics,No,A
3844,Female,South,803.89,Grocery,No,B
3845,Female,West,1839.09,Grocery,No,B
3846,Male,East,963.52,Electronics,Yes,
3847,Female,West,909.13,Fashion,No,A
3848,Male,East,529.31,Electronics,No,A
3849,Female,North,,Grocery,No,A
3850,Male,North,919.98,Fashion,Yes,B
3851,Female,South,1162.74,Grocery,No,A
3852,Male,East,1549.79,Electronics,No,A
3853,Male,West,0.0,Electronics,No,A
3854,Female,South,437.45,,No,A
3855,Male,East,709.63,Grocery,Yes,A
3856,Female,South,998.26,,No,A
3857,Male,South,927.48,Electronics,No,A
3858,Male,North,939.16,Electronics,Yes,A
3859,Male,North,1204.05,Fashion,No,B
3860,Male,North,548.35,Fashion,No,B
3861,Female,North,1467.07,Electronics,Yes,A
3862,Male,North,1216.73,Grocery,Yes,B
3863,Female,North,840.08,Fashion,Yes,A
3864,Female,East,1800.45,Electronics,Yes,A
3865,Male,South,1778.21,Fashion,Yes,B
3866,Female,,1466.45,Fashion,Yes,B
3867,Female,North,0.0,Grocery,Yes,B
3868,Female,South,1789.47,Fashion,,A
3869,Male,South,1397.38,Fashion,No,B
3870,Male,North,2003.2,Electronics,Yes,A
3871,Female,West,1618.73,,,A
3872,Female,North,1789.17,,No,A
3873,Female,West,1439.33,Grocery,No,B
3874,Male,West,1674.35,Electronics,No,A
3875,Female,East,1997.06,Fashion,No,B
3876,Male,East,1108.28,Grocery,Yes,B
3877,Female,East,213.88,,Yes,A
3878,Male,South,846.27,,No,B
3879,Female,East,1194.97,Grocery,No,B
3880,Male,North,1037.44,Electronics,No,A
3881,Male,North,376.72,,Yes,A
3882,Female,South,184.47,Grocery,No,B
3883,Male,East,629.42,Grocery,No,A
3884,Male,West,1403.87,Fashion,,B
3885,Male,North,1790.17,Fashion,Yes,A
3886,Female,West,1458.28,Fashion,No,A
3887,Female,North,1528.71,Electronics,No,B
3888,Male,South,959.59,Fashion,No,
3889,Female,South,128.96,Grocery,No,A
3890,Female,South,772.39,Electronics,Yes,B
3891,Male,North,870.62,Electronics,,A
3892,Female,East,751.47,Electronics,Yes,B
3893,Female,West,1027.35,Fashion,No,B
3894,Female,South,1220.71,,Yes,A
3895,Male,East,1426.51,Electronics,No,A
3896,Female,West,860.94,Electronics,No,A
3897,Female,East,48.12,,No,A
3898,Male,East,758.56,Grocery,No,A
3899,Male,South,1021.86,Electronics,,B
3900,Male,West,1611.4,Grocery,No,A
3901,Male,East,716.1,Grocery,Yes,B
3902,Female,North,1256.27,Grocery,Yes,B
3903,Male,South,1145.04,Fashion,No,B
3904,Male,West,,,Yes,A
3905,Female,North,1465.27,Electronics,No,A
3906,Male,,669.58,Electronics,Yes,B
3907,Female,North,712.41,Fashion,No,A
3908,Male,West,994.05,Fashion,No,B
3909,Male,South,679.93,,No,A
3910,Male,East,1254.01,Fashion,Yes,B
3911,Male,West,643.4,Electronics,Yes,B
3912,Male,South,1113.15,Fashion,Yes,B
3913,Female,East,949.91,Fashion,Yes,A
3914,Female,North,1107.46,,No,A
3915,Male,North,770.13,Fashion,No,B
3916,Female,South,830.46,Grocery,Yes,A
3917,Female,East,1048.0,Grocery,No,A
3918,Female,North,1101.04,Grocery,No,B
3919,Male,North,997.9,Grocery,Yes,B
3920,Male,South,1852.68,Electronics,No,A
3921,Male,East,504.63,Grocery,Yes,B
3922,Female,East,967.9,Grocery,No,B
3923,Female,North,213.19,Grocery,No,A
3924,Male,North,1186.04,,Yes,B
3925,Male,West,442.38,Grocery,No,B
3926,Female,South,860.84,Grocery,No,
3927,Female,West,813.97,,Yes,A
3928,,West,1140.45,Electronics,No,B
3929,Female,West,723.6,Fashion,No,A
3930,Male,North,702.35,Fashion,No,A
3931,Female,West,1717.93,Fashion,No,B
3932,Female,West,1142.28,Grocery,No,A
3933,Male,East,719.47,Grocery,,A
3934,Female,South,874.58,Grocery,No,A
3935,Female,South,1822.68,,No,A
3936,Male,North,882.42,Electronics,Yes,B
3937,Female,East,655.36,Grocery,No,A
3938,Female,East,657.5,Fashion,Yes,B
3939,Female,South,725.44,Fashion,Yes,A
3940,Male,South,702.75,Electronics,No,B
3941,Male,South,360.18,Grocery,No,B
3942,Female,East,437.9,Fashion,No,A
3943,Male,West,585.34,Grocery,No,B
3944,Female,North,1295.79,Fashion,No,B
3945,Female,South,809.38,Electronics,No,B
3946,Male,North,896.42,Fashion,Yes,A
3947,Female,East,1635.04,Fashion,Yes,B
3948,Female,West,1647.5,,Yes,A
3949,Male,West,858.94,Electronics,No,A
3950,Female,South,684.57,,Yes,B
3951,Female,West,567.78,,Yes,A
3952,Female,North,1346.39,,No,B
3953,Female,East,897.65,Fashion,No,B
3954,Male,North,806.75,,No,B
3955,Female,West,593.17,Fashion,Yes,A
3956,Female,East,615.17,Electronics,No,
3957,Female,East,1160.03,Electronics,No,B
3958,Female,West,342.28,,No,A
3959,Male,North,1497.43,Electronics,No,A
3960,Female,North,733.08,Fashion,Yes,B
3961,Male,West,925.18,Electronics,No,B
3962,Male,South,331.51,Electronics,Yes,B
3963,Male,North,993.82,Electronics,Yes,B
3964,Female,South,835.84,Grocery,Yes,A
3965,Female,East,974.96,Fashion,No,A
3966,Female,North,1735.85,,No,A
3967,Female,South,1088.85,Grocery,No,B
3968,Female,North,602.67,,No,A
3969,Female,South,644.34,Fashion,Yes,A
3970,Female,West,1297.57,Grocery,No,A
3971,Male,,1649.35,Fashion,No,B
3972,Male,East,1140.96,Fashion,No,B
3973,Female,North,1344.36,Grocery,No,A
3974,Female,West,1304.87,Grocery,Yes,B
3975,Male,East,1709.53,Grocery,No,A
3976,Male,North,25.2,Grocery,No,A
3977,Female,West,1333.61,Electronics,No,A
3978,Male,West,1491.87,Grocery,No,A
3979,Female,West,330.64,Electronics,No,A
3980,Female,East,557.17,Fashion,Yes,B
3981,Male,North,574.61,Grocery,No,B
3982,Male,North,635.6,,No,B
3983,Female,East,759.14,Electronics,Yes,B
3984,Female,North,1121.3,Electronics,Yes,B
3985,Female,South,1432.84,Electronics,No,A
3986,Female,West,1540.66,Fashion,Yes,B
3987,Male,West,581.09,Grocery,Yes,B
3988,Female,South,577.65,Grocery,,B
3989,Female,West,1657.91,Grocery,No,A
3990,Female,West,1323.37,Grocery,Yes,A
3991,Male,East,1041.43,Fashion,No,B
3992,Female,North,,Electronics,No,B
3993,Female,South,985.1,Electronics,No,A
3994,Male,South,1262.29,Grocery,No,B
3995,Male,North,831.97,Grocery,No,A
3996,Female,South,1134.4,Grocery,Yes,
3997,Male,North,244.73,Fashion,No,A
3998,Male,South,656.11,Fashion,Yes,A
3999,Male,West,661.49,,Yes,A
4000,Female,North,812.8,Electronics,No,A
4001,Female,West,536.74,Grocery,Yes,A
4002,Female,East,733.23,Fashion,No,B
4003,Male,North,242.79,Electronics,No,B
4004,Female,West,1274.35,Grocery,Yes,A
4005,Female,East,958.74,Fashion,Yes,B
4006,Female,South,147.4,Grocery,No,A
4007,Female,West,582.59,Grocery,No,A
4008,Male,South,1168.3,Fashion,No,A
4009,Female,East,728.49,Grocery,No,A
4010,Male,North,651.53,Fashion,Yes,B
4011,Female,West,962.7,Electronics,Yes,A
4012,Male,South,1171.8,Grocery,No,B
4013,Male,East,281.82,Fashion,Yes,B
4014,Male,North,1275.06,Electronics,No,B
4015,Female,East,599.85,,No,B
4016,Male,West,991.04,Fashion,No,B
4017,Female,South,982.29,Grocery,No,B
4018,Male,East,736.47,Grocery,No,B
4019,Male,South,488.17,Fashion,No,A
4020,Female,West,857.16,Fashion,No,B
4021,Male,East,1812.67,Fashion,,B
4022,Male,West,319.16,Fashion,No,B
4023,Female,West,1846.16,Grocery,No,A
4024,Male,South,870.14,Grocery,No,A
4025,Male,North,1017.69,Electronics,No,A
4026,Male,South,,Grocery,Yes,B
4027,Female,West,614.37,,Yes,A
4028,Female,North,748.55,Fashion,Yes,A
4029,Female,East,477.15,Grocery,Yes,A
4030,Female,West,895.54,Grocery,No,A
4031,Male,South,796.49,Fashion,Yes,A
4032,Male,East,1925.39,Fashion,No,B
4033,Female,South,417.01,Grocery,No,A
4034,Male,North,1051.35,Fashion,Yes,B
4035,Male,West,1123.92,Fashion,Yes,B
4036,Male,North,464.84,Grocery,No,
4037,Male,South,1343.41,Grocery,No,B
4038,,West,,Electronics,No,B
4039,Male,South,0.0,Electronics,,A
4040,Female,,1329.92,Electronics,,
4041,Male,,441.53,Fashion,No,A
4042,Female,South,476.11,Fashion,Yes,A
4043,Male,North,1343.95,Fashion,No,A
4044,Male,East,826.42,Electronics,Yes,A
4045,Female,South,1458.89,Fashion,No,A
4046,Female,North,1605.08,Fashion,No,B
4047,Male,East,677.54,Fashion,No,B
4048,Male,North,1396.63,Fashion,Yes,B
4049,Male,West,622.27,Electronics,No,A
4050,Male,North,2116.56,,No,B
4051,Male,North,,Electronics,No,A
4052,Male,North,1513.04,Grocery,Yes,A
4053,Male,,1421.9,,No,B
4054,Male,East,1158.04,Fashion,No,B
4055,Female,West,664.73,Grocery,No,A
4056,Female,South,924.3,Electronics,No,B
4057,Female,South,0.0,Fashion,No,B
4058,Male,North,1112.21,Fashion,Yes,B
4059,Male,East,1174.81,Electronics,Yes,A
4060,Female,East,1066.75,Fashion,No,A
4061,Male,East,0.0,Fashion,No,A
4062,Male,South,367.18,Grocery,Yes,A
4063,Female,West,,,No,A
4064,Female,North,1145.83,Electronics,No,
4065,Female,,1144.67,Fashion,Yes,A
4066,Male,North,914.89,Fashion,No,B
4067,Male,East,1317.62,Fashion,Yes,A
4068,Female,South,,Grocery,Yes,B
4069,Male,South,1305.12,Fashion,No,B
4070,Female,East,1237.37,Electronics,No,A
4071,Female,South,1188.78,Grocery,Yes,B
4072,Female,South,908.98,Grocery,No,A
4073,Male,West,1915.37,Fashion,Yes,A
4074,Male,East,1246.6,Fashion,Yes,A
4075,Female,West,515.83,Electronics,Yes,A
4076,Female,South,,Electronics,Yes,B
4077,Female,East,1376.24,Electronics,Yes,B
4078,Male,East,705.95,Fashion,No,A
4079,Male,South,1544.64,,No,B
4080,Female,East,1191.02,Fashion,Yes,B
4081,Female,South,0.0,Electronics,Yes,A
4082,Female,North,1149.84,Electronics,Yes,A
4083,Male,North,796.99,Fashion,No,A
4084,Female,North,1268.59,Grocery,Yes,B
4085,Female,East,1472.11,Fashion,Yes,A
4086,Female,East,1097.58,Fashion,No,A
4087,Male,West,1832.63,Fashion,No,B
4088,Male,West,910.65,Electronics,Yes,B
4089,Female,North,1312.41,Electronics,No,A
4090,Male,West,1402.47,Electronics,Yes,B
4091,Male,West,951.33,Electronics,Yes,B
4092,Female,South,1389.39,Electronics,No,A
4093,Male,East,702.66,Fashion,No,B
4094,Female,,788.72,Grocery,No,A
4095,Male,East,343.76,Grocery,Yes,A
4096,Female,West,1120.7,Grocery,No,A
4097,Female,North,1162.63,Grocery,Yes,A
4098,Male,North,1589.63,Electronics,No,A
4099,Male,South,1395.57,Grocery,No,A
4100,Male,East,857.6,Fashion,Yes,B
4101,Male,West,410.91,Fashion,No,B
4102,Female,,1216.43,Fashion,No,A
4103,Female,South,1555.38,Electronics,Yes,A
4104,Male,North,1377.59,,No,B
4105,Male,West,1542.24,Electronics,No,A
4106,Male,East,894.06,Fashion,Yes,A
4107,Female,North,766.69,Fashion,No,B
4108,Male,East,631.55,Electronics,No,B
4109,Female,West,972.05,Electronics,No,B
4110,Female,West,960.7,Electronics,No,B
4111,Female,East,1103.34,Electronics,No,A
4112,Male,South,935.35,Grocery,Yes,B
4113,Female,,933.19,Fashion,No,A
4114,Male,East,611.65,Electronics,Yes,A
4115,Male,South,1470.81,Grocery,Yes,B
4116,Female,South,1038.26,,Yes,B
4117,Female,West,912.78,Electronics,No,A
4118,Male,South,626.29,Electronics,No,A
4119,Male,North,334.04,,Yes,B
4120,Male,East,1653.98,Electronics,No,B
4121,Male,South,1277.32,Fashion,Yes,B
4122,Male,East,188.04,Electronics,,A
4123,Male,North,1381.57,,No,B
4124,Male,East,1461.24,,Yes,B
4125,Female,South,1062.19,Grocery,Yes,B
4126,Female,North,1799.06,Fashion,Yes,A
4127,Female,North,1108.36,Fashion,Yes,A
4128,Male,West,291.59,Electronics,No,A
4129,Female,West,1182.58,Grocery,Yes,A
4130,Female,North,1122.45,,,A
4131,Female,West,698.35,Fashion,No,B
4132,Female,East,1286.78,Grocery,No,A
4133,Female,,166.17,Electronics,Yes,B
4134,Female,South,1495.28,Fashion,No,A
4135,Male,East,560.94,Grocery,No,B
4136,Female,North,507.53,Fashion,No,B
4137,Female,South,943.09,Fashion,,B
4138,Female,,1216.49,Electronics,Yes,A
4139,Female,East,1081.96,Grocery,Yes,A
4140,Male,South,628.67,Grocery,No,B
4141,Male,North,746.96,,No,
4142,Female,East,433.48,Grocery,No,B
4143,Female,East,887.66,Fashion,Yes,B
4144,Female,South,1537.51,Electronics,No,A
4145,Male,West,997.87,,Yes,B
4146,Male,North,,Fashion,Yes,B
4147,Female,South,1727.7,Grocery,No,B
4148,Female,West,705.99,Grocery,Yes,B
4149,Female,South,906.71,Grocery,No,B
4150,Male,South,2085.6,Electronics,,A
4151,Female,East,1722.17,Electronics,No,B
4152,Male,West,163.8,Grocery,No,B
4153,Female,North,1193.57,Grocery,No,B
4154,Male,West,,Grocery,Yes,B
4155,Male,West,1413.23,Fashion,No,B
4156,Female,North,627.51,Fashion,No,B
4157,Female,East,580.2,Grocery,No,A
4158,Male,South,661.96,Grocery,No,A
4159,Female,South,714.04,Grocery,Yes,
4160,Male,West,1407.66,Electronics,Yes,B
4161,Male,,409.4,,Yes,B
4162,Male,North,688.69,Fashion,,B
4163,Male,South,105.49,Grocery,No,B
4164,Female,East,,Electronics,No,A
4165,Male,South,1635.52,Fashion,No,A
4166,Female,South,836.46,Grocery,No,B
4167,Female,North,851.03,Electronics,Yes,A
4168,Male,East,1226.61,Fashion,Yes,B
4169,Female,South,1737.24,Fashion,No,B
4170,Male,North,1204.31,Grocery,No,A
4171,Female,West,,Electronics,Yes,B
4172,Male,West,190.59,Electronics,No,B
4173,Male,East,442.44,,Yes,A
4174,Male,South,1036.61,Fashion,No,A
